Address,Balance
juno1600utq378tma9vnh3tz43h2f7us7axa7efzs34,0.041041
juno1603793eevs0xemyya2sqt7wg6pqwr0p0um60g2,0.102962
juno160cwt8p8wudnpzcyjzkacguh7vfwya67pjk203,1.5
juno160wdvp32nwrj8nqvdyvgn84vq8mvd8dvkca99n,0.5
juno160y28ds6wednpg9lkyc7vlwpweld4q03sr748s,0.001067
juno162en8rzdr8cz9vz4xpsm8rjs4ujjg8422l5yen,1.4
juno162ftc5he0e8f98q30cft7r2a0lqy0890uuxt9q,1
juno162xdka8f8p0946hqznfdh8jkpw7ermkq60feh9,0.453693
juno163r2fakg3xdvjy3vrq3a84f6fxxduetrczxejd,2.022328
juno164jfqkhjwcugqg0kl8m4a9hxsnks6nul6v4v2c,1
juno165x2kjttzrq82fmrv7vera0452a3ja4mpz957c,1
juno166zmthwds08qtp8xasnquv5m82w3d60yhqalwj,5.999886
juno167mlc0ya0hzp86s0h735cnjlf6re0nxjyh7hf0,2.010925
juno16845umjhlpm4p6mm6j93rfqv4tta6smvraucht,0.5
juno168tu04pw8xykczlw08s7frrhxuguqa78fk5x63,0.000044
juno168u6svepfstljjats3cagp8l6qe506mev36f80,0.5
juno168urdlhz0u7epctn88c6x4zzt9pevsdyael5fk,1
juno168vg8hwmlc3kud6ca6gcdgmddqu7093wrkumlp,0.200528
juno1696qscgzpma5jr69un5ddd3s3c5028u9kstt6r,10
juno16a84ca6q2uw0g5qwffu02emqkf3z2l97l5z3uv,12.35
juno16atlgmekl2f6mgmr4nja5xka0pywgw4rc26e8d,0.001081
juno16axd0zzvxehnn4cfhdw0n3uqjfuegd30udp4en,1.5
juno16c6c0wy56ajy44krsv4l9pss9lwlr62v379nca,0.001053
juno16ccscyyz24dw9f6cxu0d8y5dsx8rnku8x4xej9,0.03
juno16cd8ts6wq08mkssf4axglsf4qcnqt00ek5ftd0,0.041354
juno16cu9uclqjn2xpfy87smlueua32htu57gp7uxrs,1.05
juno16cwp2ndpquwslkjzznvm2szd6n0ay3k28nk6jn,0.703352
juno16dgmlh68xdmaf07wlkv85jnfc9zc0xmpm3d63a,0.3
juno16dmhssd3ud0l50u3z6d4s59u2a3kkhyfh5kk2d,0.001054
juno16dxqfv5s4p98gyn6v4458qpgl2ws96jsrvncr7,1.003197
juno16e4q5jzwwg9smjuh9pcwfgnwslxnxjd95u4wrh,1.006124
juno16e8jwm9jvjwcjk75mkfwa8t0l2pmmquu474nv4,1.012519
juno16ejyzgtc2g49gkq5579ylyv7mtml2t50udxvyr,0.140949
juno16evwm2pvj8s0g7lxy0us9ahgr2j0pdg7rrcefz,1.007552
juno16ezgskx60w3g83jns9l80f8c5gl4fmcjy8fvu0,0.87314
juno16f5mu7wtwj56vk6g6amlq69qa4nfm7ull5kflu,1
juno16h2kvscgg8gvw8k69m3egjspjmqldp45vrqxcd,0.5
juno16hk3e9rlzlt3tr67m9pggf6fgkj8r3nhv9u98a,2.178666
juno16hvcvhuw5q5jxc6asm8t3h3ltcwgshr5ca2fy4,2.005
juno16jk0vhnkscyk6z2mww7tmrjcz5x9kp6u87h673,0.001025
juno16jmkzuk375qyfw8hrajvcm0luqthfzs4fhtsqv,1.004251
juno16l5z80s2rhhys5jsmgfhujdld45trgnvzrau5r,2
juno16mcazwgs7xllzepc9kucualxcp8gg4mk6xftc7,0.00004
juno16mf0f2tzxs67rdyd4uc34sqjzs9gk4wacypqxu,1.1
juno16mq9lwkz5mu7n45z5ecdtawp37lhcf6cyeqvg8,0.504309
juno16pj6ul3tm725usyk9ezg7fga0ayxwx3589sm32,0.001027
juno16qkjmu0xm536kcjez7www5856amj8a34zcxqdr,1.051
juno16qwjsddyrv8lw8xuyamhdgcyn9qrrmjh4sflk7,0.5
juno16r0swsflhus9e784u4glf0rwwfgvu2vcru9d77,1.005
juno16r4n78rw0sqd0u939jlypnvpd08f9ux40j9y0d,1
juno16r8masj94zav9fhwg00z9vkx2rpvd9d4dtawxg,1
juno16rxunjjhmmqfmtzensz09vy0a2ae0k3grm9fys,0.51
juno16s5kkx6xdqff48v4hht39dw2sdnhjnxwqg8dgn,0.00104
juno16sztl5nnquraz538p6knmwpe23hutzw0q4eqz9,1.011
juno16tvh6wfyz5t3fskvftxns49suv2avg2s45en5j,0.1
juno16u2nadrdduazuduhg6scw2kkm69mlzy8549syq,0.5
juno16u765w8laghz8su5a80etnk9d8y9lp59ag4wr0,0.000641
juno16u8kr2lg33entn8fy0ln8e96vsjva7fkpa9h5m,1.217901
juno16uhacrey544wsn4ccal7u38m6tkrpgmersqv2q,1
juno16ukg5735jk02uudq2nnyt99ctrlkkv9ucsk0pk,1
juno16x6cx604vz4hmhwh3lukxspfq5yev5cssgeenm,1.005437
juno16xd5ywk80tfmehfvp8jcpwqn68tmfaj4et85n4,0.466036
juno16xh6uxy3msa3mmw2j27psrukp793tsxju865tn,1.057465
juno16xp7n9aqhmvrrfx96vs8rvj5gw0qzvylaxfzhz,0.02
juno16xrznzj5zcc8jkv6d4slcm4cyatwj3tgcs49rj,0.001026
juno16yqf22q2uutfxd7m2gcwppfep4remyqth92sav,3.5
juno16yuewmcpm84wpzu27g77f0elwzfk4ndch7r8he,1.038049
juno16zlzmce8klra8je5qu24q8pw7tgplnt6vj7k3g,1.370628
juno16zn4kxcltymv5wpg9ez5tss478j446pqrsanhl,0.285955
juno16zu0qrkcxeu85fljydssf5yamd39hzp6clqtfy,0.213
juno170gsap36uxth0wkhxucd5cead7c746cek933jd,1.14364
juno170rp30un66h564egy8hm0mk2adpdv2czpww45c,1
juno170wf3ptnld8q4aerm76xtpldn7daezlupphchv,0.018226
juno170wqczhmetlzrmqn9zxhk8c6mp6a6783uslxwv,1
juno173rfuejwnrweqmyvsggvkawqusrjx40tudwmj3,1.14
juno173vpar0k95f0qk98esrecf72cqq8r66d35xjzm,1.003056
juno174vnjln7y9luh5dtxgy9yqlrvc47c8x6jtglrx,1
juno175kg93xk8hj0eru93nuyes2m5v9gc9guurj02a,0.001067
juno175vrklutt3rmhytvgntke99r7crk0qy7c4vrl2,0.53741
juno176khpv8dnjsdr3svewdfcd660x6kzhmj4nlaw3,0.001053
juno1775auejaef3mxz65c7vv43n3p42m459jdwny7a,1
juno177rvn5cqeeakzmucefwshlsfurs9ww05y542wn,0.510584
juno178gl50u2q5sx4ljc4mlgh0wfy8uguz3szufz83,1.340217
juno178swfpjp3qwes3wj8ffzqla9m56ewzxm3l9whc,1
juno178uwvwx7ulj2snpd3sneswsd8xu4g3ur0yh437,0.51
juno178wsr62lq25crpvag0r5wep2jplw3jqvs67ka3,0.134517
juno179jzv7348lgu9zaq5xlnk7swchzsr22f80y53d,0.1
juno179l49cwfczsy6g3puzw0wlcl7fksxwl0a8vlve,1.36
juno179mersg8qssgkw2ptlll9vm9lhxt8dksndvgv2,1
juno179slegfzxfmxtekvl2l5h9edndensxvnfv7n0t,1.5
juno17c33pah9e6nre4r4e0d9pqujgm6e8wkhwwt9hl,1.035218
juno17dc8ppd32w2lvah9hhcls6dksl7cma90ecdzmj,2.155676
juno17df2se82negf8jhf40v0mdey3e0a8t9fanu0pn,1.5
juno17dyzew4dz63gmm5hfqtwp7hxc3yh8f0hlj6z3k,0.102782
juno17ece6mkklwpv5fxec7l882nzmt0l0tjeh9gwsr,10
juno17ecu06sjnny263s9ngnpcuu4300wtzlwdku565,1.034408
juno17fzx4rvw04586s8f2c2vv53pe3yypu0ccu566q,1
juno17gc573m53qd9qled3he0lnl7c0ezwdn02099np,0.000042
juno17gdg8l8llr53nykezlxv6hpds3nhgr6eqd7myz,4.964068
juno17gv5y3203zjmwh0hjp8caakgn3rg3lrwd6qs38,1
juno17h388rdcgrc3xqau05u4f55qk8399z25mhx6zn,1.5778
juno17h3uhxathxk6a7u63ye6g24pate06zrmrvlexr,20
juno17j5w0jnsygfd3j07l3tkryyrgktd2eltt24aec,1.061048
juno17ju4wtm4f305wq353ru3r4tqvppgrsc9nv42me,1.01
juno17kz6z048p63asyve7wgzt4auqv7l5vykn6a70w,0.001052
juno17l4rsnfmjhp6ysjq8l0cuka92jydy7ntpg2ykr,0.54
juno17l8jpfvnjkurzes9hw8k5ql2hly2kh7p3n68aa,0.504833
juno17lnlvc20vw9cjtdcy4nryg4nsvrd293auupx8t,0.000017
juno17lp0xs8aauzn6dcs606lk6mwtd894q0ja958v4,1.052645
juno17ltj7avw89nldqhf6lpvj6eksykd48sfkgwhsk,1
juno17mfuv9m0twhw0j7yxc3fnms399wae49kcudp7h,0.000041
juno17n2nky925lata276vfq5v77rncxgwwhy25aanx,0.2
juno17nakkpln57kd97w2jxgg7h3mcenhnv7mt5vepa,0.50615
juno17nun6cg7a5xtu9fz2p8scxr7u9jmrf5v6xq9ss,0.641001
juno17nzlp3ht3ucpdv67d9clej524v50r6srnhz2g9,0.542933
juno17p5jcrsshnz8r6ghrhw2u934kemrd25ka9a4g0,2.5
juno17p7635yjk4uma5g84gm5g722hktqx9wgpf49hu,5
juno17pe4wffe5n094v9xm3v0jyvj38z3rzusjlme4t,2
juno17pwjvfwvysx9watqft76rgjdkvvc9angzxyyrw,0.5
juno17py8gfneaam64vt9kaec0fseqwxvkq0flmsmhg,12
juno17s5d5zkedv0l87ar80ds537gj5seznx7nrfs3j,1
juno17shcxekhcg6es85dul2edkl0u628g50afz9fck,0.00004
juno17shdxaetsm9aak5j8le77dtrlxy356k0729rfp,0.1
juno17sruvlfr9pxtrsgzrqtz486uh9m6pp95gcx8te,1.021235
juno17t08gk6tehycwc3cza0myqu2kyxrf6k85wmusy,2
juno17tk96qhngkpvnnmcnfdcjp3p0l88q7khfxjcg2,0.202508
juno17tlqekml7wt6qd3hczz609gyj6p6l88zhdhwc4,1
juno17u49k5ksswrn3vxrc7c2eg5jmw4xkul43elgk5,1.110636
juno17u5wm77g7ff389x8x4zekawllf6ctnhadappv9,0.2
juno17u9m4p9ch692mhccv3llq4mg5fhq7llvuzqxw0,0.001053
juno17uj3vue74kz38m43x3g2sevaw64ly048khr0af,0.001026
juno17uld3yhlryf7v8zzl0v6eekaf87zvngu2uzmh7,1
juno17urqyrawvju9u3t345d6v3e5ty3mk3hf4cdkqz,0.210843
juno17w007ye3uy8x8d8ng7vguynzcxgea53d85vr0e,1
juno17w9gryajpw7e0xxl5uz2q62va3543tmqj0kwcy,5.483972
juno17wjj4e4xjlk6qtdk3uw432vs3pmvkv0d0gp9wx,13
juno17wkd9fxchmh99mr7smfv03yzhu65kyumtpuce5,1
juno17wtjzq8fuclh0jqlzrhzd0kpwuq0h2hjzdzqtn,4
juno17x2ry75hddumjswr2gr7hwfle7hdtned7wre9q,5.027302
juno17xns6wc65n37mdf6k8mqxunkc2exq6qxllx7ju,1
juno17yeh2r2p3xcga8eg4yktxyzxcwp6ry63m2d9c4,11.2
juno17yl85vx52unacnvwlshjv3v72dvy6xfeax4sjd,0.2
juno1806t6zp5gt3frgmgscn548whckmfheu0r2sl0n,1.055219
juno180dme2rccyn360klzk4crxfjzt59n5sz8zyqkl,1.01
juno180gl90fnzr6282xmd55phsq9vffqc64nny9xzk,1
juno180mq0q9dy6zla43tr54z0e2q8u9k5sr48dhrvr,0.11
juno180pdyeng2am7mmqwm9ruvftsddmd2vyj0pddhp,1.697395
juno182qc8aexajrmsrptgnnpllwmjv79g52swu992w,1
juno1830vwdu5fhkj3efs9eeyg6adur2x2ydnh58pvk,1.05
juno183nnun3xl7amzskn3apmnx7h6gwr427c2pn7gv,3.3888
juno18539wnkwuyl0ltwpgrd4dt8zq85fjgmkkyhx9x,0.001082
juno185eyku8zusq4mukcl4724yuv9stcu2lexqdqz8,1
juno1869ne5p7a49md344ey0t6gpy65srn7z846un7j,0.230563
juno1879jdpn6ee86g30c76khqyaq6vtdn5u6legesk,0.51
juno187kuqm2vd4mxc6k9l75dxnf9zuua96d7zk4ucn,1.5
juno1880z6724rrl8dnlmt82v59uw7ek0dvayhc3e4g,10.001251
juno188gtwqjsw363axvxxywhd4976rqt9kd92hzye3,0.1
juno189g9war7xmrl68g4rxjgafjl0e99jnh9nyhkqj,2
juno18a6aqwqmm2ltfjkh4w8ya0z5yx5grra34fws2n,0.5
juno18ayfx5rn26kecqjh3pxd93l7dl4ggq8pwcl6v7,0.501
juno18cmt27xqn42dejcreh2hruudtqk9hedtpeslgr,1
juno18d8nyr68yaf6sc9du2d9awmjgqxa30zvddx3aw,0.5
juno18dcxtdvd7aknf2yzjfmpph64jtt2u4slv7jpjw,2.1
juno18dpnjxslnrv6jryek3weqs5ndukussuma9rsrf,1
juno18dq8rs824jynx96tf0a8gfam6eyrlcntkflv03,0.5
juno18ejppr7em955n0zuuacnm6dnee8q4zsah5gdtm,0.000025
juno18f03tpajx65xuj4h44mmjhag65jeslngw7q274,0.01
juno18f6tavz9v72mjee4xq6zuj32rgryepxnn6lsgp,1.006991
juno18h050qrpj8x6dztfv7d7ul0k7pd93ttkfvdggk,1
juno18hep38745h0rg24wtgem7sw69lp65t0tyfq0uq,1
juno18hqlg4wrzulyacw4zmggaufysawcwksdlhncyh,0.100269
juno18jrqe4954awdpv3yam8q2nu3k56dkq59m0xk78,1.027642
juno18k0wh2n2lqxp85h9rrp2qufuyt3etspdav4vj7,0.514096
juno18kw6wv03lfk0usx30da9auzhx7ym5ue6mht37z,1.131391
juno18l38shwyk7r8tpyp5qggjfw7hpa6ne967mn3fe,4
juno18l4f32zejq30u08l808c2y2lu69znzykl880ya,1
juno18lv5fc9cscn0nxamlv0f0qp0f6h32c6dqft5z0,0.509305
juno18lxa0q4qeu39ntqv92xwged50qtknxf5csn5hl,1.1
juno18mkuwykd46xwypl4262gcpv7fllpgza596899n,1.001
juno18n3vlcthxv5s2s4zgjdrjr5a6lw9e7tm3vzak9,1
juno18ntcqaghvexw304v37fwvumca4ejskmqqhul0k,0.1
juno18ntfznfg62dyhl5wsh6zvc7acq2c57hy42qxge,0.0356
juno18p8qe7k3ur0ak0xavc57h2nwqndtl8vlzmlsn5,11.215363
juno18rdzwdpr0nsnds0ydqtcr4nuxl7kpk0tacrkel,10.02
juno18smgsfadpg320pclyn5l6h2n8fx0w0t74svads,0.125291
juno18sz50u30vfpf7lzdax3grekyn6snq0uc504d2q,1.033637
juno18t7qytg9fdgklzac9lm4ym0cjxhjcxsdaq7lne,2
juno18t9veg2vd6ep0wmxu2z7v5367s8zk9uhnyj52q,0.001025
juno18tdm9xsgn0ysxmk9tvf3vnpvvze23tz7fydk9u,1.111
juno18tgy7tmpng6qspxgwl4alvc0myq6ln7uekxh78,2
juno18tmu507mdd4w2qsqt9d69fdhpw5rdg5dxt2mxs,2.1
juno18tzene5kjaj2z6ry7tj67h9a80mjmrd67zwt02,1
juno18tzp963n2vyw79rvgm0p8k0msq6tcqxrr97m4g,0.045826
juno18u5n3augn6q8z7wyu8mv97y6a6su7v3u379euj,11.13429
juno18uhgl3zrxw2zcwytajekn4nrvuncwls9gudssp,1
juno18uv2g8n46hycfduh7ejkhyxkgdgkzlxyahs9mu,1.028474
juno18v5sjcp8vz2zd7xpul8x98vyvwg5yc0lzca6tp,0.514445
juno18v7q9e6padt4j5m4c3txzfq7w7knwz9cve6288,1.006106
juno18vavh7el44qzhm96003ugfcvk0u3ny9zs25nz6,1.01631
juno18w5whlypksuhl4w77njftcpdrvrj8nsstx80eq,0.3
juno18wg80p26wzjwdggclux0mzeetdapfhjcpypldd,0.139147
juno18ws6j0dt70ylvnaagl46q94uj0pttr62lcsgx4,0.002507
juno18xytphss2w57dv3pf5glkgy0g0595y7xpssk0u,0.105673
juno18y26gt56994yanj9092v4l4exf57zfvjh8uaxe,4.53632
juno18y2vj9fcm2t43km2v5xys0judjs9ulvtcwg4za,1
juno18y9ju08ww5nm2etn5dwmk2y3psynevjgpqnyvh,0.1
juno18z63wjpqkfw3s2ekv962shqeg55uqs7ey2y2gn,1.1
juno18z6lyevyg36gmtwy5647pg724rjhf5amz4j96l,1
juno18zhhdrjd5qfvewnu5lkkgv6w7rtcmzh3ffwtg7,1.002099
juno18zs33qqgj02rs8j60eeyrz2r6a8yyx0q2a72ed,0.1
juno190t90m7zplw5rrq8v4g9fs0tfpr7mqk80wxp26,1
juno1927fudamnald9tf4d7lfxkt946094fsmyushgw,0.000222
juno192guner3ahpkfegtptmw2dfxscdqvg3f5n80f7,1
juno192vksf2x5cqz8csx2hw57ksqafvfxa6r9t7rax,1
juno193fzh5pz8w49kq2vztmtv4uwamud79lrwtcza2,1.030265
juno194evedxwtff3lzz3p9vw6qwn6w2kd2p9vu69gl,0.503432
juno194swukntjr22803e7j73tssvcnrchpg3e223ah,1.005
juno195ea098ndztvdt286l02y0jcg6des7pyparw9t,1.143312
juno195lptujc2mqzj5ajtfg2l0x94rcuw6550jyn2c,1
juno195z08s2qj0em8pzyyaqm5l29p0w9vrdejkwnu9,1
juno1973qhhswmsf0y99h88t40v7ecgzqhs6rf8g473,1.020308
juno197azlmrp8wvz4446jfnxu605snegznl4ty628u,1.5
juno197fw4c7hr49e02jyfn5wctv0805wt7wrctwd8z,1.01
juno197pkl37s44aazz53y3x6e7r3h93xrdejhktzxh,0.06
juno198krlt4uc76n050p4f75c28wl3rtw53mh0gzxr,0.505581
juno198r47wg90fdc3l4qg506l3vdlqe75ul3zvekxs,0.5001
juno199clk4ty794dsf57y6y954zqwujuxx6svayqps,1.003975
juno199s7sp2sfcu9s7z9qf9js4pxj3clem42xvy8n7,1.012053
juno199x2qrqzchy9rkv4nc2l3xwld9azz29lcwqx3v,0.5
juno19c57m42ugzjhcdrd8qepql8ue2c97lhwdpzk9p,1.010119
juno19cftk6whsl26tp6mv7p04x32rvuac8gzh82a3t,0.1
juno19cgakkdkknz2z687j28x09j05mg86hxdarc2kg,3
juno19cp0z496j2hd6hr5d8rtm58epcmf57fnudxeg2,0.005691
juno19cphf4mapvq9athkahry6a7l6haykcz7xfew62,1.037876
juno19cuhagpv8h3pt5espht77lathkhvzfvlx6m8zj,0.001025
juno19djm47wsk5h08t7je3mnrxhu6j9749zdchvge5,1.015725
juno19dx6xr5pqg83f45d43xfsuczvnlk37w8v9zsdu,1
juno19eslc5x5pawk6nts97zsa8mptal4t5skedzgm9,0.001072
juno19eu22zmzy5nz7cry2m20cqcky9sfm3nd70wegh,2
juno19fgljxshl04guenjt9a58sfxauc7p34th5ts4a,0.001025
juno19fl6v5mgc4gsmdqnzd5weq0arckj4fr066gjxm,1
juno19fqg0thhwcpuj25u9ymvnqazglq20ng9k36eat,1.092499
juno19gw0twaee29007kxdu2zfzvn4ut4cvwt4caqd8,0.0361
juno19jyn93h8f2pafve0wxtpyktpdpjgrxvkzn42tc,1.029254
juno19kk2gcxyhp9qe8nrldctdjqygevqa3hn5wgreu,1
juno19l9mwm03xwgr0entkf4dt9wtpzn28q3mcky5t9,2
juno19lf9spad2ddfshvf3p09erm390st6rstp39t4u,1.95
juno19n59ydclkltkj4rkh5sh9glpzw6qxl9946jjhv,5
juno19ndqgdfeufzj8m3gxpefqxz90k7a56p3q83sn4,1
juno19nmj0pugzugswrtkge2nkklh74lfphvkwrlrvm,5
juno19nz4nhf4ygm5kcj9ctkt6h0yp2a2rgwxpep6h6,1.0105
juno19p3uzdflshsag86g3z7fqamm5e4hz67z3pfmtz,0.2
juno19p595przv0na8ff8pzssw5fmgkmnef9st820t3,1
juno19pentfeqdzqe4q0tq9rk9zpr3f96tqw9f7njcl,0.000009
juno19ps0avvwlucrh28appvck6ccl4wuxp2mhn97t2,0.610162
juno19q2h8237906pk5w3e2l7lauej3j4uzuhyzrh5v,1
juno19rcahj85j9q82vdv08rxhzk4r0hehwersxrzsg,0.044766
juno19rvydqzptk8xljzk0ndtt37y66uznj39lfc2sm,0.412385
juno19rzc4nyq44356wruv0wk820hk0j0ftdfcrf58p,1.225
juno19s839fk4cyk784nsrduuzchywcz9t9kgppgmj0,1
juno19t0djs44lqj0uh3exye5lv307h20h4cl02g5yr,0.000044
juno19t8cn7f96pj97myxe0w4l49refu4s50c2fdyfa,5
juno19teekcma2wugx08yrp2wwv98vgtfx6rmje8pv0,1
juno19uf9yk3h3m0ztn0zk60llj5l6mu93xpm02gahm,1.023787
juno19vmk86xqdtlu2txyfjaw544mn2eueylmx64c8v,0.000055
juno19wl44g6e52636syt7tnp5gj9r6yztxre6q3rda,0.5
juno19xkh4p2fermyf9m4dmr0gt8rmhmp9zg8vvht20,0.154771
juno19xwxa5lxvgcqpt7ptd58tqytcjhxpkg39ru6zg,1
juno19xz0fp25td2f6vjdn27e9eck9nalkcqaqu9gp0,1.009811
juno19yssr677uxtauv8hpfg4t4ystqx4dj9xjwc89j,1
juno19z2pcsrzkp03dkevqaesa34yru0n47ld8uqf4p,1.026989
juno19z54fsjd5m42cyfec0sl5pa73ppff8de67y9rw,0.25
juno1a08almax3767m0485rugmkrt9kuf48y65fzrjy,1
juno1a09v7vpca9u2uduhvv4u00msmnzsh8qe03gx8q,0.001058
juno1a0cr83c458xtma20u7jmveqmp7dqlf7crnuy46,1
juno1a0xcra3n83g5y02el2eyq5e3yu87zmrt5d4yhj,0.25
juno1a24ne7jwrfgmedaavrg4zw0g0k94n4anj7w94e,0.3
juno1a2ge3rkjv0eesejfzh428uwhv6zy5s6hssgyqd,1.013227
juno1a2khv425zeea52h2pdpwzvqtqer4c323w5c0mj,0.001055
juno1a2nrs37umrz5r30dgv6g6qcksgcduk0yr6uq82,2.1
juno1a3evplj5ud82vqc5un6rpjxefj5cvrdgk5zy3e,1
juno1a3y2zq8j8kl62xn3vfnq3q3fxtyg9pkegevs32,1.1
juno1a44nwflexl0nk2qtt004vzjftyxzsmvjhxa4qm,0.540937
juno1a4h860nmfgqustk48l0rhkyff07tl3peqya6j4,1
juno1a5vqcg0wf7hz2kp9mhqskuc82wff6u3pgr8ypv,0.513
juno1a65xkj72v8ka8a3ycx0pkcgec9rve8d0cmq0pp,0.00004
juno1a6cuhlynzs45wdaast9uc8k0rww2js8t7lrqfz,1
juno1a6u9e550wr7sd8ajkr0xxj9f06umu2n8mf698k,0.867404
juno1a7juqvnvtrhcx9t8mgyvcfkm5eetz26j3huy57,0.001071
juno1a8gx9m553deeajj8jcdlp37tgwqyy2c06578qf,2
juno1a8l3qtcq8x5k82du5ekmg0m2zw8ek9w3xdemez,1.002136
juno1a8u02d5y8a9mlwkkvwegeurhxu8kc970wmutcz,10
juno1a8w7qt3e0luh69xv528h3qmv5997agxnemhgxu,0.419317
juno1a95p6pfpjjhljxff886zfdtx77r3s8hqchcsvw,1.028012
juno1a992k43zy470dlpnmcu3wzxd9gq3yp4aly32cf,4
juno1a9h9wjwpaxhuu9exfjfrky6rwzhtungd4c0vfu,1.2
juno1a9t08q7w4nc35luvnpagwv78g4uyzuw6cyltx0,1.5
juno1aauu5av3kl4c0n49q5tglncg7g3ttr9vwt673e,1.007875
juno1ac6pp532vhu7jm0yzt5f6hpg5z732nwfpr0w4t,0.059331
juno1aclvyvqmqnvpgjt3aayan0pr2dgyn7fnglx022,1.015845
juno1adrdfvc7erewwng3nzgy5t4wk284tktucq9fn4,2
juno1ae3un4p3q8kkqxqar4f3g6tv3djna9k0hfe0yg,1
juno1ae49x4agussv8u7953neu3fv2z7u9w6su860er,11.8
juno1ae8cx2weruag79gh9dpz6p3gydamv3zy6702zm,0.2
juno1aevh6nf4y7q5yth4jyu780tppq47psrhxhyu2d,0.228386
juno1aezm7tvvgcwq07cmfdyr4ujsggvgv6x5tun6jy,1
juno1af77fznymmq6nd6d4adgxw5h5h6p9awuaqh5r4,0.134505
juno1afrgz3wgv5ygp2nyg03jfkvvee73vy22hcwqcy,0.00107
juno1aftf38y93cn2yc4r3hdh8u28trdj0scvssnukx,1.008894
juno1ag8xez0952pu3yddnqzmwn8rr3pwhcqjn22w2d,0.001068
juno1agprce4jnftapsg2k4vkyqq3ez6dpjdlkp0swr,0.1
juno1agu64utfh5arkq0aew9m7l054dafcvd7tlkqg0,2
juno1aha09rysnm568qyylyvgtey070xrfvhursqee6,0.1
juno1ahg837mxaue8kprcd0c3u9tkthgx68v9kuy9qv,2
juno1ahsgwdj3g8ca6dn7kwhtu029spg9jgx8eee9t7,1.010662
juno1ahyljzwv7lrsrq5842kxjrrnaeeen7exxtpyth,4.01712
juno1ajnnsm7q9y2sfnwm5ql2wnkzeavfuuwr8xey0h,2
juno1ajzrk4ms46wcd3u64hh2pnqwqdzwuusm9udqxe,1.00202
juno1ak5eyv0r25jzqh6g3h2502x6t7g27llgxmavh2,0.225418
juno1al527kzge9yf2ld5em8ln5e3xzd9jgp9rsm0ya,1
juno1alfwvnzkzn063pr2p3dnw5anfh7amrv0xutvjd,1.12
juno1alnh4p2ujzrcx7fcczm7v76pzv9kyzzmymtfya,0.001054
juno1alnkrmr6we5gmqjslcd4msc9z053te4h4wtsx8,1.063324
juno1alvev8c6hspafjvmuqhhnvamd3quzvtk5rl59k,0.524561
juno1alwmcqg2ec9ketx6dnjy05xjluf6zqhsmvv9zz,0.385476
juno1am4uagp0xwkw8cm7gxfcyxekw5wzemfwjuavm9,1.048034
juno1ame2j4xqpenzt40hq97rdfkmx477cap3f48lk2,1
juno1ammx459meute6x7lsp6wds7e69gggzysdku06l,1.197853
juno1amwrgucpp2e6qsgug5au752yxnjgpt4czfxqr6,0.001067
juno1amxdm09q53wtzf7cm3470ady3urn96gmaw6d0f,1
juno1an7f7d9fq7dg8rl9h3st8wa9v2z88tfppdesgh,2.073685
juno1anazhmj5yad3mw8ee8ys89u6plkvqugek5vrev,1
juno1ap0wsf2nyfkhht0ymqv6rmsm0ylj7vqh6v3h4m,0.52815
juno1aq4usrgpgre72zlfp4lzqjtqyrqhpmskly5auk,0.331192
juno1aq557z057sc0ttvdf7cevvnd4eud7sqnmz9fly,0.267009
juno1aq5v5jfxs7scuk5hea3lmakduj4pmqnnf2vd0w,0.000001
juno1aqurjvngjrunmvr9qrc6f30qw3v66sk4w4vmz5,1
juno1as5fx6l52s6vp67h2x5lupxn2p3rhyuejqg52c,1.024039
juno1aspcz5pvjr76zcx0zkd7eflxkr7tggpytl55dt,0.5
juno1ate5nqvum46uk2k3ta27e7yr3fgskqll7k6272,1
juno1atvzzzac5n676jtxn7046x4cahhtmfvf5klq7y,1.003839
juno1av575lt8jr4s3urzz5p46gju0f8lhuwaum65t8,0.001133
juno1av9s094qhy56egrrqxpdyzjcupde3v48mf9rxd,1.011318
juno1awe6ky4pdvgu8rv9nmecd0rtcjtkpjrx2wwp3w,3.528162
juno1awfqa6xjgzcfe9w5aaaz7trjcpvd92fja2kmqt,0.15
juno1awlntjfrmlq07kwr5ukwfvez46gagts998c0n7,5
juno1ax9aqu323m4sxaakwhu9a88tctdunzxk8lka50,7
juno1axj3tz4c4tj05xfc7u79qhvfzf3q2usx8cmym0,0.1
juno1axw0250f5grefkp9rms36sxd9rz9s2hsd37xe0,1.017533
juno1ayy8knfdhepp2rws2m8kq5jzjm67fsyl55ww70,1
juno1az0f6dhncud2ku4smyp0vz38fyhgtd4jllwl04,0.028519
juno1aze45mu9nsh56zk8355khqnjr6r0tl9l02k0ej,1.027762
juno1azeq452qwrxmyk36ayd4hfjjtcndhwvg2drap5,5
juno1azl8d4w3vmxe4pv80xw2fwyphzr23kqzlrx455,1.11
juno1azwuqkzz9epms85sygrkph5ef8mzmfk5ql2hcw,0.25
juno1c0d7vdxapwdk8w5uz7qdw7x7eu4mmdwy3h5tfs,0.001059
juno1c0l29gvpj7n7wq4mmcrszvn50yt723mdxdmzpn,1
juno1c0tgr288s95g8saupkx46g6rqzh2g3cfg2v46k,0.21
juno1c2treqmnapx4uhw72z2f02m23l72ymjs2pq6vm,0.223509
juno1c2z2amcy3y4f2nfaw2am3dypjd4w32h594eqyg,0.000258
juno1c2zunjn7ynp7qtz0xf5j83pmgl9vwrx8kxsjvp,2
